"id","jel"
"aer_102_7_1","D"
"aer_102_7_10","D"
"aer_102_7_12","D"
"aer_102_7_14","D"
"aer_102_7_15","D"
"aer_102_7_19","D"
"aer_102_7_22","D"
"aer_102_7_23","D"
"aer_102_7_24","D"
"aer_102_7_3","D"
"aer_102_7_5","D"
"aer_103_1_10","D"
"aer_103_1_11","D"
"aer_103_1_12","D"
"aer_103_1_13","D"
"aer_103_1_16","D"
"aer_103_1_2","D"
"aer_103_1_20","D"
"aer_103_1_21","D"
"aer_103_1_6","D"
"aer_103_1_7","D"
"aer_103_2_10","D"
"aer_103_2_14","D"
"aer_103_2_15","D"
"aer_103_2_18","D"
"aer_103_2_3","D"
"aer_103_2_5","D"
"aer_103_2_8","D"
"aer_103_2_9","D"
"aer_103_3_11","D"
"aer_103_3_12","D"
"aer_103_3_15","D"
"aer_103_3_23","D"
"aer_103_3_24","D"
"aer_103_3_26","D"
"aer_103_3_27","D"
"aer_103_3_28","D"
"aer_103_3_29","D"
"aer_103_3_34","D"
"aer_103_3_36","D"
"aer_103_3_38","D"
"aer_103_3_43","D"
"aer_103_3_47","D"
"aer_103_3_60","D"
"aer_103_3_61","D"
"aer_103_3_62","D"
"aer_103_3_63","D"
"aer_103_3_66","D"
"aer_103_3_75","D"
"aer_103_3_77","D"
"aer_103_3_83","D"
"aer_103_3_84","D"
"aer_103_3_85","D"
"aer_103_3_88","D"
"aer_103_3_89","D"
"aer_103_3_90","D"
"aer_103_3_92","D"
"aer_103_4_11","D"
"aer_103_4_12","D"
"aer_103_4_13","D"
"aer_103_4_15","D"
"aer_103_4_16","D"
"aer_103_4_17","D"
"aer_103_4_8","D"
"aer_103_4_9","D"
"aer_103_5_3","D"
"aer_103_5_4","D"
"aer_103_5_7","D"
"aer_103_5_9","D"
"aer_103_6_10","D"
"aer_103_6_11","D"
"aer_103_6_15","D"
"aer_103_6_16","D"
"aer_103_6_17","D"
"aer_103_6_18","D"
"aer_103_6_20","D"
"aer_103_7_1","D"
"aer_103_7_11","D"
"aer_103_7_14","D"
"aer_103_7_15","D"
"aer_103_7_3","D"
"aer_103_7_5","D"
"aer_103_7_6","D"
"aer_103_7_7","D"
"aer_103_7_8","D"
"aer_104_1_11","D"
"aer_104_1_12","D"
"aer_104_1_2","D"
"aer_104_1_3","D"
"aer_104_1_6","D"
"aer_104_10_11","D"
"aer_104_10_2","D"
"aer_104_10_3","D"
"aer_104_10_5","D"
"aer_104_10_6","D"
"aer_104_11_10","D"
"aer_104_11_12","D"
"aer_104_11_13","D"
"aer_104_11_2","D"
"aer_104_11_3","D"
"aer_104_11_4","D"
"aer_104_11_5","D"
"aer_104_11_8","D"
"aer_104_12_1","D"
"aer_104_12_13","D"
"aer_104_12_2","D"
"aer_104_12_4","D"
"aer_104_12_6","D"
"aer_104_12_8","D"
"aer_104_12_9","D"
"aer_104_2_1","D"
"aer_104_2_13","D"
"aer_104_2_5","D"
"aer_104_2_6","D"
"aer_104_2_9","D"
"aer_104_3_11","D"
"aer_104_3_4","D"
"aer_104_3_5","D"
"aer_104_3_9","D"
"aer_104_4_11","D"
"aer_104_4_12","D"
"aer_104_4_14","D"
"aer_104_4_15","D"
"aer_104_4_3","D"
"aer_104_4_4","D"
"aer_104_4_6","D"
"aer_104_4_7","D"
"aer_104_4_9","D"
"aer_104_5_12","D"
"aer_104_5_17","D"
"aer_104_5_20","D"
"aer_104_5_21","D"
"aer_104_5_23","D"
"aer_104_5_24","D"
"aer_104_5_28","D"
"aer_104_5_3","D"
"aer_104_5_31","D"
"aer_104_5_35","D"
"aer_104_5_41","D"
"aer_104_5_45","D"
"aer_104_5_50","D"
"aer_104_5_51","D"
"aer_104_5_52","D"
"aer_104_5_59","D"
"aer_104_5_60","D"
"aer_104_5_62","D"
"aer_104_5_71","D"
"aer_104_5_72","D"
"aer_104_5_75","D"
"aer_104_5_76","D"
"aer_104_5_77","D"
"aer_104_5_78","D"
"aer_104_5_79","D"
"aer_104_5_8","D"
"aer_104_5_80","D"
"aer_104_5_84","D"
"aer_104_5_85","D"
"aer_104_5_86","D"
"aer_104_5_91","D"
"aer_104_5_92","D"
"aer_104_5_99","D"
"aer_104_6_1","D"
"aer_104_6_13","D"
"aer_104_6_2","D"
"aer_104_6_3","D"
"aer_104_6_6","D"
"aer_104_6_7","D"
"aer_104_7_1","D"
"aer_104_7_10","D"
"aer_104_7_12","D"
"aer_104_7_2","D"
"aer_104_7_3","D"
"aer_104_7_4","D"
"aer_104_7_5","D"
"aer_104_8_1","D"
"aer_104_8_11","D"
"aer_104_8_3","D"
"aer_104_8_4","D"
"aer_104_8_5","D"
"aer_104_8_7","D"
"aer_104_9_10","D"
"aer_104_9_11","D"
"aer_104_9_12","D"
"aer_104_9_3","D"
"aer_104_9_7","D"
"aer_104_9_8","D"
"aer_104_9_9","D"
"aer_105_1_1","D"
"aer_105_1_10","D"
"aer_105_1_11","D"
"aer_105_1_5","D"
"aer_105_1_8","D"
"aer_105_1_9","D"
"aer_96_3_10","D"
"aer_96_3_11","D"
"aer_96_3_12","D"
"aer_96_3_4","D"
"aer_96_3_5","D"
"aer_96_3_7","D"
"aer_96_3_9","D"
"aer_96_4_1","D"
"aer_96_4_10","D"
"aer_96_4_14","D"
"aer_96_4_15","D"
"aer_96_4_18","D"
"aer_96_4_19","D"
"aer_96_4_3","D"
"aer_96_4_4","D"
"aer_96_4_6","D"
"aer_96_4_7","D"
"aer_96_4_8","D"
"aer_96_4_9","D"
"aer_96_5_10","D"
"aer_96_5_12","D"
"aer_96_5_13","D"
"aer_96_5_15","D"
"aer_96_5_19","D"
"aer_96_5_3","D"
"aer_96_5_8","D"
"aer_97_1_10","D"
"aer_97_1_17","D"
"aer_97_1_18","D"
"aer_97_1_23","D"
"aer_97_1_4","D"
"aer_97_1_5","D"
"aer_97_1_6","D"
"aer_97_1_7","D"
"aer_97_1_9","D"
"aer_97_3_10","D"
"aer_97_3_12","D"
"aer_97_3_14","D"
"aer_97_3_15","D"
"aer_97_3_16","D"
"aer_97_3_18","D"
"aer_97_3_2","D"
"aer_97_3_21","D"
"aer_97_3_6","D"
"aer_97_3_8","D"
"aer_97_4_10","D"
"aer_97_4_11","D"
"aer_97_4_12","D"
"aer_97_4_13","D"
"aer_97_4_14","D"
"aer_97_4_16","D"
"aer_97_4_17","D"
"aer_97_4_2","D"
"aer_97_4_20","D"
"aer_97_4_6","D"
"aer_97_4_7","D"
"aer_97_4_8","D"
"aer_97_4_9","D"
"aer_97_5_1","D"
"aer_97_5_10","D"
"aer_97_5_11","D"
"aer_97_5_12","D"
"aer_97_5_14","D"
"aer_97_5_17","D"
"aer_97_5_18","D"
"aer_97_5_20","D"
"aer_97_5_21","D"
"aer_97_5_9","D"
"aer_98_1_1","D"
"aer_98_1_11","D"
"aer_98_1_14","D"
"aer_98_1_19","D"
"aer_98_1_22","D"
"aer_98_1_3","D"
"aer_98_1_4","D"
"aer_98_1_5","D"
"aer_98_1_7","D"
"aer_98_1_9","D"
"aer_98_2_14","D"
"aer_98_2_15","D"
"aer_98_2_19","D"
"aer_98_2_21","D"
"aer_98_2_26","D"
"aer_98_2_27","D"
"aer_98_2_28","D"
"aer_98_2_29","D"
"aer_98_2_30","D"
"aer_98_2_31","D"
"aer_98_2_38","D"
"aer_98_2_45","D"
"aer_98_2_46","D"
"aer_98_2_48","D"
"aer_98_2_50","D"
"aer_98_2_53","D"
"aer_98_2_75","D"
"aer_98_2_76","D"
"aer_98_2_78","D"
"aer_98_2_81","D"
"aer_98_2_84","D"
"aer_98_3_1","D"
"aer_98_3_10","D"
"aer_98_3_11","D"
"aer_98_3_12","D"
"aer_98_3_13","D"
"aer_98_3_14","D"
"aer_98_3_16","D"
"aer_98_3_17","D"
"aer_98_3_18","D"
"aer_98_3_2","D"
"aer_98_3_24","D"
"aer_98_3_26","D"
"aer_98_3_28","D"
"aer_98_3_7","D"
"aer_98_3_9","D"
"aer_98_4_1","D"
"aer_98_4_10","D"
"aer_98_4_11","D"
"aer_98_4_12","D"
"aer_98_4_13","D"
"aer_98_4_14","D"
"aer_98_4_15","D"
"aer_98_4_16","D"
"aer_98_4_17","D"
"aer_98_4_4","D"
"aer_98_4_5","D"
"aer_98_5_1","D"
"aer_98_5_12","D"
"aer_98_5_14","D"
"aer_98_5_15","D"
"aer_98_5_17","D"
"aer_98_5_18","D"
"aer_98_5_19","D"
"aer_98_5_3","D"
"aer_98_5_6","D"
"aer_98_5_7","D"
"aer_99_1_1","D"
"aer_99_1_10","D"
"aer_99_1_11","D"
"aer_99_1_14","D"
"aer_99_1_18","D"
"aer_99_1_21","D"
"aer_99_1_22","D"
"aer_99_1_3","D"
"aer_99_1_4","D"
"aer_99_1_6","D"
"aer_99_1_7","D"
"aer_99_1_8","D"
"aer_99_2_15","D"
"aer_99_2_16","D"
"aer_99_2_19","D"
"aer_99_2_20","D"
"aer_99_2_28","D"
"aer_99_2_29","D"
"aer_99_2_30","D"
"aer_99_2_38","D"
"aer_99_2_40","D"
"aer_99_2_44","D"
"aer_99_2_47","D"
"aer_99_2_48","D"
"aer_99_2_49","D"
"aer_99_2_5","D"
"aer_99_2_50","D"
"aer_99_2_51","D"
"aer_99_2_52","D"
"aer_99_2_53","D"
"aer_99_2_54","D"
"aer_99_2_55","D"
"aer_99_2_59","D"
"aer_99_2_60","D"
"aer_99_2_61","D"
"aer_99_2_62","D"
"aer_99_2_63","D"
"aer_99_2_64","D"
"aer_99_2_65","D"
"aer_99_2_67","D"
"aer_99_2_68","D"
"aer_99_2_69","D"
"aer_99_2_70","D"
"aer_99_2_71","D"
"aer_99_2_73","D"
"aer_99_2_74","D"
"aer_99_2_75","D"
"aer_99_2_82","D"
"aer_99_3_11","D"
"aer_99_3_14","D"
"aer_99_3_15","D"
"aer_99_3_19","D"
"aer_99_3_2","D"
"aer_99_3_23","D"
"aer_99_3_5","D"
"aer_99_3_8","D"
"aer_99_3_9","D"
"aer_99_4_16","D"
"aer_99_4_17","D"
"aer_99_4_18","D"
"aer_99_4_20","D"
"aer_99_4_5","D"
"aer_99_4_6","D"
"aer_99_4_7","D"
"aer_99_4_9","D"
"aer_99_5_10","D"
"aer_99_5_13","D"
"aer_99_5_15","D"
"aer_99_5_18","D"
"aer_99_5_19","D"
"aer_99_5_21","D"
"aer_99_5_23","D"
"aer_99_5_24","D"
"aer_99_5_25","D"
"aer_99_5_26","D"
"aer_99_5_3","D"
"aer_99_5_4","D"
"aer_99_5_9","D"
"jep_27_1_5","D"
"jep_27_1_9","D"
"jep_27_3_1","D"
"jep_27_3_2","D"
"jep_27_3_3","D"
"jep_27_3_4","D"
"jep_27_3_5","D"
"jep_27_3_6","D"
"jep_27_3_8","D"
"jep_27_4_12","D"
"jep_27_4_9","D"
"jep_28_1_7","D"
"jep_28_1_9","D"
"jep_28_2_8","D"
"jep_28_2_9","D"
"jep_28_3_3","D"
"jep_28_3_5","D"
"jep_28_3_7","D"
"jep_28_4_1","D"
"jep_28_4_10","D"
"jep_28_4_12","D"
"jep_28_4_2","D"
"jep_28_4_3","D"
"jep_28_4_4","D"
"jep_28_4_6","D"
"jep_28_4_8","D"
"jep_28_4_9","D"
"restud_79_1_12","D"
"restud_79_1_9","D"
"restud_79_2_10","D"
"restud_79_2_13","D"
"restud_79_2_8","D"
"restud_79_3_10","D"
"restud_79_3_11","D"
"restud_79_3_4","D"
"restud_79_3_6","D"
"restud_79_4_11","D"
"restud_79_4_3","D"
"restud_79_4_6","D"
"restud_80_1_2","D"
"restud_80_1_3","D"
"restud_80_1_9","D"
"restud_80_2_1","D"
"restud_80_2_4","D"
"restud_80_2_8","D"
"restud_80_3_11","D"
"restud_80_3_5","D"
"restud_80_3_7","D"
"restud_80_3_8","D"
"restud_80_4_10","D"
"restud_80_4_13","D"
"restud_80_4_3","D"
"restud_80_4_5","D"
"restud_81_1_6","D"
"restud_81_2_1","D"
"restud_81_2_11","D"
"restud_81_2_12","D"
"restud_81_3_10","D"
"restud_81_3_13","D"
"restud_81_3_3","D"
"restud_81_4_1","D"
"restud_81_4_11","D"
"restud_81_4_2","D"
"restud_81_4_3","D"
"restud_81_4_6","D"
"restud_82_1_11","D"
"restud_82_1_6","D"
"restud_82_1_7","D"
"aejapp_1_3_1","D"
"aejapp_1_4_7","D"
"aejapp_2_1_8","D"
"aejapp_2_2_6","D"
"aejapp_2_4_7","D"
"aejapp_3_3_9","D"
"aejapp_3_4_4","D"
"aejapp_4_1_6","D"
"aejapp_4_2_1","D"
"aejapp_4_4_6","D"
"aejapp_5_1_4","D"
"aejapp_5_1_5","D"
"aejapp_5_2_5","D"
"aejapp_5_2_6","D"
"aejapp_5_3_6","D"
"aejapp_5_4_10","D"
"aejapp_5_4_5","D"
"aejapp_6_1_1","D"
"aejapp_6_1_3","D"
"aejapp_6_3_5","D"
"aejapp_6_3_9","D"
"aejapp_6_4_4","D"
"aejapp_6_4_7","D"
"aejmac_2_4_11","D"
"aejmac_2_4_4","D"
"aejmac_3_1_9","D"
"aejmac_3_3_6","D"
"aejmac_4_2_3","D"
"aejmac_4_3_6","D"
"aejmac_4_4_1","D"
"aejmac_5_4_4","D"
"aejmac_6_1_1","D"
"aejmac_6_3_3","D"
"aejmac_6_3_5","D"
"aejmac_6_4_1","D"
"aejmac_6_4_3","D"
"aejmac_6_4_4","D"
"aejmic_1_1_10","D"
"aejmic_1_1_3","D"
"aejmic_1_1_5","D"
"aejmic_1_1_8","D"
"aejmic_1_1_9","D"
"aejmic_1_2_1","D"
"aejmic_1_2_10","D"
"aejmic_1_2_11","D"
"aejmic_1_2_12","D"
"aejmic_1_2_2","D"
"aejmic_1_2_3","D"
"aejmic_1_2_4","D"
"aejmic_1_2_6","D"
"aejmic_1_2_8","D"
"aejmic_1_2_9","D"
"aejmic_2_1_1","D"
"aejmic_2_1_10","D"
"aejmic_2_1_11","D"
"aejmic_2_1_2","D"
"aejmic_2_1_4","D"
"aejmic_2_1_5","D"
"aejmic_2_1_7","D"
"aejmic_2_1_8","D"
"aejmic_2_2_1","D"
"aejmic_2_2_2","D"
"aejmic_2_2_3","D"
"aejmic_2_2_4","D"
"aejmic_2_2_5","D"
"aejmic_2_3_2","D"
"aejmic_2_3_4","D"
"aejmic_2_4_2","D"
"aejmic_2_4_3","D"
"aejmic_2_4_4","D"
"aejmic_2_4_5","D"
"aejmic_2_4_6","D"
"aejmic_2_4_7","D"
"aejmic_2_4_8","D"
"aejmic_3_1_10","D"
"aejmic_3_1_2","D"
"aejmic_3_1_4","D"
"aejmic_3_1_6","D"
"aejmic_3_1_8","D"
"aejmic_3_2_5","D"
"aejmic_3_2_7","D"
"aejmic_3_3_2","D"
"aejmic_3_3_5","D"
"aejmic_3_3_6","D"
"aejmic_3_3_9","D"
"aejmic_3_4_2","D"
"aejmic_3_4_3","D"
"aejmic_3_4_4","D"
"aejmic_3_4_6","D"
"aejmic_3_4_7","D"
"aejmic_3_4_8","D"
"aejmic_4_1_1","D"
"aejmic_4_1_2","D"
"aejmic_4_1_3","D"
"aejmic_4_1_4","D"
"aejmic_4_1_7","D"
"aejmic_4_1_8","D"
"aejmic_4_2_1","D"
"aejmic_4_2_2","D"
"aejmic_4_2_3","D"
"aejmic_4_2_4","D"
"aejmic_4_2_5","D"
"aejmic_4_2_6","D"
"aejmic_4_2_7","D"
"aejmic_4_2_8","D"
"aejmic_4_3_1","D"
"aejmic_4_3_3","D"
"aejmic_4_3_5","D"
"aejmic_4_3_8","D"
"aejmic_4_4_3","D"
"aejmic_4_4_4","D"
"aejmic_4_4_7","D"
"aejmic_4_4_8","D"
"aejmic_5_1_5","D"
"aejmic_5_1_6","D"
"aejmic_5_2_1","D"
"aejmic_5_2_3","D"
"aejmic_5_2_6","D"
"aejmic_5_2_8","D"
"aejmic_5_3_1","D"
"aejmic_5_3_2","D"
"aejmic_5_3_3","D"
"aejmic_5_3_5","D"
"aejmic_5_3_7","D"
"aejmic_5_3_8","D"
"aejmic_5_4_1","D"
"aejmic_5_4_3","D"
"aejmic_5_4_4","D"
"aejmic_5_4_5","D"
"aejmic_5_4_6","D"
"aejmic_5_4_9","D"
"aejmic_6_1_1","D"
"aejmic_6_1_10","D"
"aejmic_6_1_2","D"
"aejmic_6_1_3","D"
"aejmic_6_1_4","D"
"aejmic_6_1_5","D"
"aejmic_6_1_6","D"
"aejmic_6_1_8","D"
"aejmic_6_2_1","D"
"aejmic_6_2_2","D"
"aejmic_6_2_3","D"
"aejmic_6_2_4","D"
"aejmic_6_2_5","D"
"aejmic_6_2_6","D"
"aejmic_6_2_7","D"
"aejmic_6_3_1","D"
"aejmic_6_3_2","D"
"aejmic_6_3_3","D"
"aejmic_6_3_5","D"
"aejmic_6_3_7","D"
"aejmic_6_3_8","D"
"aejmic_6_3_9","D"
"aejmic_6_4_10","D"
"aejmic_6_4_11","D"
"aejmic_6_4_12","D"
"aejmic_6_4_13","D"
"aejmic_6_4_3","D"
"aejmic_6_4_5","D"
"aejmic_6_4_7","D"
"aejmic_6_4_9","D"
"aejpol_1_1_11","D"
"aejpol_2_2_2","D"
"aejpol_2_2_5","D"
"aejpol_3_1_3","D"
"aejpol_3_1_4","D"
"aejpol_3_1_7","D"
"aejpol_4_4_1","D"
"aejpol_5_2_3","D"
"aejpol_5_3_2","D"
"aejpol_5_3_3","D"
"aejpol_5_4_8","D"
"aejpol_6_1_4","D"
"aejpol_6_3_3","D"
"aejpol_6_4_11","D"
"aejpol_6_4_12","D"
"aer_100_1_1","D"
"aer_100_1_10","D"
"aer_100_1_15","D"
"aer_100_1_16","D"
"aer_100_1_21","D"
"aer_100_1_22","D"
"aer_100_1_27","D"
"aer_100_1_28","D"
"aer_100_2_22","D"
"aer_100_2_24","D"
"aer_100_2_3","D"
"aer_100_2_99","D"
"aer_100_3_1","D"
"aer_100_3_11","D"
"aer_100_3_15","D"
"aer_100_3_17","D"
"aer_100_3_2","D"
"aer_100_3_21","D"
"aer_100_3_22","D"
"aer_100_3_4","D"
"aer_100_3_6","D"
"aer_100_3_9","D"
"aer_100_4_12","D"
"aer_100_4_13","D"
"aer_100_4_15","D"
"aer_100_4_16","D"
"aer_100_4_18","D"
"aer_100_4_6","D"
"aer_100_4_9","D"
"aer_100_5_10","D"
"aer_100_5_11","D"
"aer_100_5_12","D"
"aer_100_5_13","D"
"aer_100_5_15","D"
"aer_100_5_16","D"
"aer_100_5_17","D"
"aer_100_5_19","D"
"aer_100_5_20","D"
"aer_100_5_24","D"
"aer_100_5_9","D"
"aer_101_1_12","D"
"aer_101_1_8","D"
"aer_101_2_10","D"
"aer_101_2_11","D"
"aer_101_2_16","D"
"aer_101_2_17","D"
"aer_101_2_18","D"
"aer_101_2_2","D"
"aer_101_2_20","D"
"aer_101_2_3","D"
"aer_101_2_4","D"
"aer_101_2_5","D"
"aer_101_2_6","D"
"aer_101_2_7","D"
"aer_101_2_8","D"
"aer_101_3_20","D"
"aer_101_3_29","D"
"aer_101_3_57","D"
"aer_101_3_58","D"
"aer_101_3_59","D"
"aer_101_3_70","D"
"aer_101_3_74","D"
"aer_101_3_78","D"
"aer_101_3_79","D"
"aer_101_3_80","D"
"aer_101_4_11","D"
"aer_101_4_18","D"
"aer_101_4_2","D"
"aer_101_4_20","D"
"aer_101_4_22","D"
"aer_101_4_26","D"
"aer_101_4_7","D"
"aer_101_5_10","D"
"aer_101_5_13","D"
"aer_101_5_20","D"
"aer_101_5_21","D"
"aer_101_5_6","D"
"aer_101_6_1","D"
"aer_101_6_10","D"
"aer_101_6_16","D"
"aer_101_6_19","D"
"aer_101_6_5","D"
"aer_101_7_1","D"
"aer_101_7_12","D"
"aer_101_7_18","D"
"aer_101_7_2","D"
"aer_101_7_3","D"
"aer_101_7_4","D"
"aer_101_7_7","D"
"aer_101_7_9","D"
"aer_102_1_1","D"
"aer_102_1_14","D"
"aer_102_1_15","D"
"aer_102_1_2","D"
"aer_102_1_20","D"
"aer_102_1_7","D"
"aer_102_2_10","D"
"aer_102_2_12","D"
"aer_102_2_17","D"
"aer_102_2_19","D"
"aer_102_2_5","D"
"aer_102_2_6","D"
"aer_102_2_8","D"
"aer_102_2_9","D"
"aer_102_3_11","D"
"aer_102_3_23","D"
"aer_102_3_25","D"
"aer_102_3_26","D"
"aer_102_3_4","D"
"aer_102_3_49","D"
"aer_102_3_5","D"
"aer_102_3_52","D"
"aer_102_3_53","D"
"aer_102_3_54","D"
"aer_102_3_55","D"
"aer_102_3_6","D"
"aer_102_3_60","D"
"aer_102_3_7","D"
"aer_102_3_77","D"
"aer_102_3_8","D"
"aer_102_4_13","D"
"aer_102_4_17","D"
"aer_102_4_4","D"
"aer_102_4_5","D"
"aer_102_4_6","D"
"aer_102_4_9","D"
"aer_102_5_14","D"
"aer_102_5_15","D"
"aer_102_5_16","D"
"aer_102_5_17","D"
"aer_102_5_5","D"
"aer_102_5_7","D"
"aer_102_5_9","D"
"aer_102_6_13","D"
"aer_102_6_17","D"
"aer_102_6_18","D"
"aer_102_6_19","D"
"aer_102_6_2","D"
"aer_102_6_3","D"
"aer_102_6_8","D"
"aer_102_7_1","D"
"aer_102_7_12","D"
"aer_102_7_18","D"
"aer_102_7_19","D"
"aer_102_7_23","D"
"aer_102_7_5","D"
"aer_102_7_8","D"
"aer_102_7_9","D"
"aer_103_1_11","D"
"aer_103_1_12","D"
"aer_103_1_13","D"
"aer_103_1_14","D"
"aer_103_1_18","D"
"aer_103_1_2","D"
"aer_103_1_20","D"
"aer_103_1_21","D"
"aer_103_1_3","D"
"aer_103_2_2","D"
"aer_103_2_5","D"
"aer_103_2_9","D"
"aer_103_3_100","D"
"aer_103_3_11","D"
"aer_103_3_15","D"
"aer_103_3_27","D"
"aer_103_3_29","D"
"aer_103_3_38","D"
"aer_103_3_43","D"
"aer_103_3_47","D"
"aer_103_3_61","D"
"aer_103_3_75","D"
"aer_103_3_77","D"
"aer_103_3_83","D"
"aer_103_3_92","D"
"aer_103_3_98","D"
"aer_103_4_12","D"
"aer_103_4_13","D"
"aer_103_4_2","D"
"aer_103_4_5","D"
"aer_103_4_7","D"
"aer_103_4_9","D"
"aer_103_5_18","D"
"aer_103_5_7","D"
"aer_103_6_10","D"
"aer_103_6_11","D"
"aer_103_6_12","D"
"aer_103_6_15","D"
"aer_103_6_16","D"
"aer_103_6_18","D"
"aer_103_6_20","D"
"aer_103_6_9","D"
"aer_103_7_15","D"
"aer_103_7_16","D"
"aer_103_7_3","D"
"aer_103_7_5","D"
"aer_103_7_6","D"
"aer_103_7_7","D"
"aer_104_1_10","D"
"aer_104_1_11","D"
"aer_104_1_2","D"
"aer_104_1_3","D"
"aer_104_1_8","D"
"aer_104_10_10","D"
"aer_104_10_11","D"
"aer_104_10_2","D"
"aer_104_10_3","D"
"aer_104_11_13","D"
"aer_104_11_2","D"
"aer_104_11_3","D"
"aer_104_11_4","D"
"aer_104_12_12","D"
"aer_104_12_13","D"
"aer_104_12_4","D"
"aer_104_2_10","D"
"aer_104_2_5","D"
"aer_104_3_11","D"
"aer_104_3_12","D"
"aer_104_3_13","D"
"aer_104_3_5","D"
"aer_104_3_6","D"
"aer_104_4_11","D"
"aer_104_4_12","D"
"aer_104_4_7","D"
"aer_104_4_9","D"
"aer_104_5_20","D"
"aer_104_5_29","D"
"aer_104_5_3","D"
"aer_104_5_41","D"
"aer_104_5_53","D"
"aer_104_5_71","D"
"aer_104_5_73","D"
"aer_104_5_74","D"
"aer_104_5_76","D"
"aer_104_5_78","D"
"aer_104_5_79","D"
"aer_104_5_80","D"
"aer_104_5_84","D"
"aer_104_5_85","D"
"aer_104_5_86","D"
"aer_104_6_11","D"
"aer_104_6_3","D"
"aer_104_6_8","D"
"aer_104_6_9","D"
"aer_104_7_11","D"
"aer_104_7_12","D"
"aer_104_7_5","D"
"aer_104_8_2","D"
"aer_104_8_3","D"
"aer_104_8_4","D"
"aer_104_8_5","D"
"aer_104_8_7","D"
"aer_104_9_12","D"
"aer_104_9_7","D"
"aer_105_1_1","D"
"aer_105_1_10","D"
"aer_105_1_11","D"
"aer_105_1_12","D"
"aer_105_1_3","D"
"aer_105_1_8","D"
"aer_105_1_9","D"
"aer_96_3_10","D"
"aer_96_3_11","D"
"aer_96_3_9","D"
"aer_96_4_16","D"
"aer_96_4_18","D"
"aer_96_4_19","D"
"aer_96_5_10","D"
"aer_96_5_12","D"
"aer_96_5_13","D"
"aer_96_5_3","D"
"aer_97_1_11","D"
"aer_97_1_17","D"
"aer_97_1_5","D"
"aer_97_1_6","D"
"aer_97_1_7","D"
"aer_97_3_12","D"
"aer_97_3_13","D"
"aer_97_3_18","D"
"aer_97_3_21","D"
"aer_97_3_6","D"
"aer_97_4_12","D"
"aer_97_4_16","D"
"aer_97_4_20","D"
"aer_97_4_8","D"
"aer_97_5_13","D"
"aer_97_5_14","D"
"aer_98_1_10","D"
"aer_98_1_11","D"
"aer_98_1_2","D"
"aer_98_1_22","D"
"aer_98_1_5","D"
"aer_98_1_6","D"
"aer_98_1_9","D"
"aer_98_2_25","D"
"aer_98_2_26","D"
"aer_98_2_27","D"
"aer_98_2_28","D"
"aer_98_2_29","D"
"aer_98_2_31","D"
"aer_98_2_33","D"
"aer_98_2_46","D"
"aer_98_2_48","D"
"aer_98_2_49","D"
"aer_98_2_50","D"
"aer_98_2_52","D"
"aer_98_2_69","D"
"aer_98_2_75","D"
"aer_98_2_81","D"
"aer_98_3_24","D"
"aer_98_3_26","D"
"aer_98_3_27","D"
"aer_98_3_28","D"
"aer_98_3_7","D"
"aer_98_4_1","D"
"aer_98_4_10","D"
"aer_98_4_17","D"
"aer_98_4_18","D"
"aer_98_4_2","D"
"aer_98_4_4","D"
"aer_98_5_14","D"
"aer_98_5_17","D"
"aer_98_5_3","D"
"aer_98_5_6","D"
"aer_99_1_1","D"
"aer_99_1_10","D"
"aer_99_1_16","D"
"aer_99_1_3","D"
"aer_99_2_16","D"
"aer_99_2_28","D"
"aer_99_2_55","D"
"aer_99_2_59","D"
"aer_99_2_60","D"
"aer_99_2_61","D"
"aer_99_2_64","D"
"aer_99_2_76","D"
"aer_99_3_11","D"
"aer_99_3_12","D"
"aer_99_3_14","D"
"aer_99_3_15","D"
"aer_99_3_9","D"
"aer_99_4_10","D"
"aer_99_4_15","D"
"aer_99_4_16","D"
"aer_99_4_18","D"
"aer_99_4_3","D"
"aer_99_4_4","D"
"aer_99_4_7","D"
"aer_99_5_10","D"
"aer_99_5_11","D"
"aer_99_5_14","D"
"aer_99_5_15","D"
"aer_99_5_19","D"
"aer_99_5_23","D"
"aer_99_5_26","D"
"jep_27_2_9","D"
"jep_27_3_6","D"
"jep_27_3_8","D"
"jep_27_4_12","D"
"jep_27_4_9","D"
"jep_28_2_3","D"
"jep_28_2_9","D"
"jep_28_4_1","D"
"jep_28_4_2","D"
"jep_28_4_8","D"
"restud_79_1_11","D"
"restud_79_1_12","D"
"restud_79_1_2","D"
"restud_79_1_3","D"
"restud_79_1_7","D"
"restud_79_1_9","D"
"restud_79_2_13","D"
"restud_79_2_2","D"
"restud_79_3_10","D"
"restud_79_3_11","D"
"restud_79_3_4","D"
"restud_79_4_3","D"
"restud_79_4_7","D"
"restud_79_4_9","D"
"restud_80_1_1","D"
"restud_80_1_3","D"
"restud_80_1_9","D"
"restud_80_2_1","D"
"restud_80_2_4","D"
"restud_80_3_11","D"
"restud_80_3_2","D"
"restud_80_3_6","D"
"restud_80_3_7","D"
"restud_80_3_8","D"
"restud_80_4_1","D"
"restud_80_4_10","D"
"restud_80_4_3","D"
"restud_80_4_7","D"
"restud_81_1_1","D"
"restud_81_2_1","D"
"restud_81_2_11","D"
"restud_81_3_3","D"
"restud_81_3_7","D"
"restud_81_3_8","D"
"restud_81_4_11","D"
"restud_81_4_2","D"
